,RM1,RM2,RM3,RM4,RM5,RM6,RM7
ASV_106295,0,0,0,0,0,0,0
ASV_171620,0,0,0,0,0,0,0
ASV_110196,0,0,0,0,0,0,0
ASV_63942,0,0,0,0,0,0,0
ASV_153106,0,0,0,0,0,0,0
ASV_114053,0,0,0,0,0,0,0
ASV_81502,0,0,0,0,0,0,0
ASV_241263,0,0,0,0,0,0,0
ASV_204626,0,0,0,0,0,0,0
ASV_128589,0,0,0,0,0,0,0
ASV_241660,0,0,0,0,0,0,0
ASV_65445,0,0,0,0,0,0,0
ASV_198913,0,0,0,0,0,0,0
ASV_152740,0,0,0,0,0,0,0
ASV_37159,0,0,0,0,0,0,0
ASV_123985,0,0,0,0,0,0,0
ASV_187430,0,0,0,0,0,0,0
ASV_251853,0,0,0,0,0,0,0
ASV_184071,0,0,0,0,0,0,0
ASV_232949,0,0,0,0,0,0,0
ASV_114985,0,0,0,0,0,0,0
ASV_233764,0,0,0,0,0,0,0
ASV_119550,0,0,0,0,0,0,0
ASV_56928,0,0,0,0,0,0,0
ASV_126893,0,0,0,0,0,0,0
ASV_184650,0,0,0,0,0,0,0
ASV_88646,0,0,0,0,0,0,0
ASV_103923,0,0,0,0,0,0,0
ASV_189569,0,0,0,0,0,0,0
ASV_79214,0,0,0,0,0,0,0
ASV_200581,0,0,0,0,0,0,0
ASV_97547,0,0,0,0,0,0,0
ASV_98813,0,0,0,0,0,0,0
ASV_149522,0,0,0,0,0,0,0
ASV_86580,0,0,0,0,0,0,0
ASV_251791,0,0,0,0,0,0,0
ASV_151310,0,0,0,0,0,0,0
ASV_161022,0,0,0,0,0,0,0
ASV_195780,0,0,0,0,0,0,0
ASV_217596,0,0,0,0,0,0,0
ASV_127798,0,0,0,0,0,0,0
ASV_192876,0,0,0,0,0,0,0
ASV_132194,0,0,0,0,0,0,0
ASV_193638,0,0,0,0,0,0,0
ASV_90132,0,0,0,0,0,0,0
ASV_82068,0,0,0,0,0,0,0
ASV_107653,0,0,0,0,0,0,0
ASV_40516,0,0,0,0,0,0,0
ASV_178469,0,0,0,0,0,0,0
ASV_239144,0,0,0,0,0,0,0
ASV_219122,0,0,0,0,0,0,0
ASV_133226,0,0,0,0,0,0,0
ASV_133669,0,0,0,0,0,0,0
ASV_160693,0,0,0,0,0,0,0
ASV_43359,0,0,0,0,0,0,0
ASV_228555,0,0,0,0,0,0,0
ASV_240818,0,0,0,0,0,0,0
ASV_91126,0,0,0,0,0,0,0
ASV_143742,0,0,0,0,0,0,0
ASV_2800,0,0,0,0,0,0,0
ASV_16129,0,0,0,0,0,0,0
ASV_108117,0,0,0,0,0,0,0
ASV_251432,0,0,0,0,0,0,0
ASV_67336,0,0,0,0,0,0,0
ASV_78408,0,0,0,0,0,0,0
ASV_245964,0,0,0,0,0,0,0
ASV_55433,0,0,0,0,0,0,0
ASV_202879,0,0,0,0,0,0,0
ASV_114250,0,0,0,0,0,0,0
ASV_64678,0,0,0,0,0,0,0
ASV_48570,0,0,0,0,0,0,0
ASV_40356,0,0,0,0,0,0,0
ASV_248602,0,0,0,0,0,0,0
ASV_36800,0,0,0,0,0,0,0
ASV_205990,0,0,0,0,0,0,0
ASV_142445,0,0,0,0,0,0,0
ASV_55296,0,0,0,0,0,0,0
ASV_14045,0,0,0,0,0,0,0
ASV_38973,0,0,0,0,0,0,0
ASV_22332,0,0,0,0,0,0,0
ASV_218555,0,0,0,0,0,0,0
ASV_196608,0,0,0,0,0,0,0
ASV_142179,0,0,0,0,0,0,0
ASV_195175,0,0,0,0,0,0,0
ASV_175743,0,0,0,0,0,0,0
ASV_199597,0,0,0,0,0,0,0
ASV_61604,0,0,0,0,0,0,0
ASV_28931,0,0,0,0,0,0,0
ASV_244907,0,0,0,0,0,0,0
ASV_107094,0,0,0,0,0,0,0
ASV_116254,0,0,0,0,0,0,0
ASV_177025,0,0,0,0,0,0,0
ASV_5392,0,0,0,0,0,0,0
ASV_170157,0,0,0,0,0,0,0
ASV_109281,0,0,0,0,0,0,0
ASV_98548,0,0,0,0,0,0,0
ASV_231749,0,0,0,0,0,0,0
ASV_125786,0,0,0,0,0,0,0
ASV_187494,0,0,0,0,0,0,0
ASV_100666,0,0,0,0,0,0,0
ASV_122805,0,0,0,0,0,0,0
ASV_223013,0,0,0,0,0,0,0
ASV_193738,0,0,0,0,0,0,0
ASV_157997,0,0,0,0,0,0,0
ASV_213525,0,0,0,0,0,0,0
ASV_140973,0,0,0,0,0,0,0
ASV_97823,0,0,0,0,0,0,0
ASV_70710,0,0,0,0,0,0,0
ASV_17149,0,0,0,0,0,0,0
ASV_70015,0,0,0,0,0,0,0
ASV_232034,0,0,0,0,0,0,0
ASV_122516,0,0,0,0,0,0,0
ASV_57497,0,0,0,0,0,0,0
ASV_250760,0,0,0,0,0,0,0
ASV_185434,0,0,0,0,0,0,0
ASV_169261,0,0,0,0,0,0,0
ASV_85311,0,0,0,0,0,0,0
ASV_27210,0,0,0,0,0,0,0
ASV_94738,0,0,0,0,0,0,0
ASV_155383,0,0,0,0,0,0,0
ASV_202987,0,0,0,0,0,0,0
ASV_73318,0,0,0,0,0,0,0
ASV_251575,0,0,0,0,0,0,0
ASV_227397,0,0,0,0,0,0,0
ASV_149532,0,0,0,0,0,0,0
ASV_193272,0,0,0,0,0,0,0
ASV_90595,0,0,0,0,0,0,0
ASV_249999,0,0,0,0,0,0,0
ASV_236547,0,0,0,0,0,0,0
ASV_205107,0,0,0,0,0,0,0
ASV_212677,0,0,0,0,0,0,0
ASV_223661,0,0,0,0,0,0,0
ASV_128864,0,0,0,0,0,0,0
ASV_171518,0,0,0,0,0,0,0
ASV_69884,0,0,0,0,0,0,0
ASV_75554,0,0,0,0,0,0,0
ASV_189552,0,0,0,0,0,0,0
ASV_83642,0,0,0,0,0,0,0
ASV_141048,0,0,0,0,0,0,0
ASV_126601,0,0,0,0,0,0,0
ASV_46792,0,0,0,0,0,0,0
ASV_22743,0,0,0,0,0,0,0
ASV_156146,0,0,0,0,0,0,0
ASV_57691,0,0,0,0,0,0,0
ASV_28077,0,0,0,0,0,0,0
ASV_77288,0,0,0,0,0,0,0
ASV_223902,0,0,0,0,0,0,0
ASV_174656,0,0,0,0,0,0,0
ASV_176361,0,0,0,0,0,0,0
ASV_7167,0,0,0,0,0,0,0
ASV_164805,0,0,0,0,0,0,0
ASV_184668,0,0,0,0,0,0,0
ASV_230710,0,0,0,0,0,0,0
ASV_240749,0,0,0,0,0,0,0
ASV_158547,0,0,0,0,0,0,0
ASV_29652,0,0,0,0,0,0,0
ASV_105382,0,0,0,0,0,0,0
ASV_155323,0,0,0,0,0,0,0
ASV_96253,0,0,0,0,0,0,0
ASV_49354,0,0,0,0,0,0,0
ASV_79138,0,0,0,0,0,0,0
ASV_170892,0,0,0,0,0,0,0
ASV_30382,0,0,0,0,0,0,0
ASV_198765,0,0,0,0,0,0,0
ASV_72450,0,0,0,0,0,0,0
ASV_152801,0,0,0,0,0,0,0
ASV_366,0,0,0,0,0,0,0
ASV_42555,0,0,0,0,0,0,0
ASV_71047,0,0,0,0,0,0,0
ASV_153908,0,0,0,0,0,0,0
ASV_186329,0,0,0,0,0,0,0
ASV_225765,0,0,0,0,0,0,0
ASV_21177,0,0,0,0,0,0,0
ASV_89543,0,0,0,0,0,0,0
ASV_21773,0,0,0,0,0,0,0
ASV_210184,0,0,0,0,0,0,0
ASV_143398,0,0,0,0,0,0,0
ASV_160712,0,0,0,0,0,0,0
ASV_112544,0,0,0,0,0,0,0
ASV_66368,0,0,0,0,0,0,0
ASV_115063,0,0,0,0,0,0,0
ASV_220221,0,0,0,0,0,0,0
ASV_73852,0,0,0,0,0,0,0
ASV_71779,0,0,0,0,0,0,0
ASV_8385,0,0,0,0,0,0,0
ASV_117741,0,0,0,0,0,0,0
ASV_27758,0,0,0,0,0,0,0
ASV_215806,0,0,0,0,0,0,0
ASV_188219,0,0,0,0,0,0,0
ASV_188352,0,0,0,0,0,0,0
ASV_50635,0,0,0,0,0,0,0
ASV_104863,0,0,0,0,0,0,0
ASV_38769,0,0,0,0,0,0,0
ASV_251840,0,0,0,0,0,0,0
ASV_26535,0,0,0,0,0,0,0
ASV_173180,0,0,0,0,0,0,0
ASV_182072,0,0,0,0,0,0,0
ASV_12678,0,0,0,0,0,0,0
ASV_139693,0,0,0,0,0,0,0
ASV_248226,0,0,0,0,0,0,0
ASV_214672,0,0,0,0,0,0,0
ASV_166918,0,0,0,0,0,0,0
ASV_114224,0,0,0,0,0,0,0
ASV_213898,0,0,0,0,0,0,0
ASV_63142,0,0,0,0,0,0,0
ASV_115849,0,0,0,0,0,0,0
ASV_140225,0,0,0,0,0,0,0
ASV_185057,0,0,0,0,0,0,0
ASV_46088,0,0,0,0,0,0,0
ASV_155886,0,0,0,0,0,0,0
ASV_96003,0,0,0,0,0,0,0
ASV_167768,0,0,0,0,0,0,0
ASV_236862,0,0,0,0,0,0,0
ASV_107785,0,0,0,0,0,0,0
ASV_26924,0,0,0,0,0,0,0
ASV_241286,0,0,0,0,0,0,0
ASV_113920,0,0,0,0,0,0,0
ASV_67530,0,0,0,0,0,0,0
ASV_20851,0,0,0,0,0,0,0
ASV_216765,0,0,0,0,0,0,0
ASV_248792,0,0,0,0,0,0,0
ASV_63128,0,0,0,0,0,0,0
ASV_122326,0,0,0,0,0,0,0
ASV_179616,0,0,0,0,0,0,0
ASV_128401,0,0,0,0,0,0,0
ASV_20891,0,0,0,0,0,0,0
ASV_171843,0,0,0,0,0,0,0
ASV_127002,0,0,0,0,0,0,0
ASV_113067,0,0,0,0,0,0,0
ASV_207771,0,0,0,0,0,0,0
ASV_125995,0,0,0,0,0,0,0
ASV_160270,0,0,0,0,0,0,0
ASV_18857,0,0,0,0,0,0,0
ASV_186351,0,0,0,0,0,0,0
ASV_251904,0,0,0,0,0,0,0
ASV_79998,0,0,0,0,0,0,0
ASV_5462,0,0,0,0,0,0,0
ASV_184139,0,0,0,0,0,0,0
ASV_78593,0,0,0,0,0,0,0
ASV_235184,0,0,0,0,0,0,0
ASV_48916,0,0,0,0,0,0,0
ASV_239001,0,0,0,0,0,0,0
ASV_236519,0,0,0,0,0,0,0
ASV_17971,0,0,0,0,0,0,0
ASV_246120,0,0,0,0,0,0,0
ASV_197268,0,0,0,0,0,0,0
ASV_140481,0,0,0,0,0,0,0
ASV_180475,0,0,0,0,0,0,0
ASV_68950,0,0,0,0,0,0,0
ASV_35561,0,0,0,0,0,0,0
ASV_67542,0,0,0,0,0,0,0
ASV_53566,0,0,0,0,0,0,0
ASV_188402,0,0,0,0,0,0,0
ASV_216954,0,0,0,0,0,0,0
ASV_57897,0,0,0,0,0,0,0
ASV_81714,0,0,0,0,0,0,0
ASV_87386,0,0,0,0,0,0,0
ASV_119630,0,0,0,0,0,0,0
ASV_104711,0,0,0,0,0,0,0
ASV_72733,0,0,0,0,0,0,0
ASV_206954,0,0,0,0,0,0,0
ASV_96922,0,0,0,0,0,0,0
ASV_195181,0,0,0,6.37E-05,0,0,0
ASV_19807,0,0,0,0,0,0,0
ASV_53781,0,0,0,0,0,0,0
ASV_74357,0,0,0,0,0,0,0
ASV_213097,0,0,0,0,0,0,0
ASV_148401,0,0,0,0,0,0,0
ASV_46013,0,0,0,0,0,0,0
ASV_204318,0,0,0,0,0,0,0
ASV_137769,0,0,0,0,0,0,0
ASV_102314,0,0,0,0,0,0,0
ASV_245841,0,0,0,0,0,0,0
ASV_150636,0,0,0,0,0,0,0
ASV_66643,0,0,0,0,0,0,0
ASV_28650,0,0,0,0,0,0,0
ASV_220756,0,3.19E-05,0,0,0,0,0
ASV_62162,0,0,0,0,0,0,0
ASV_191188,0,0,0,0,0,0,0
ASV_71069,0,0,0,0,0,0,0
ASV_30218,0,0,0,0,0,0,0
ASV_151067,0,0,0,0,0,0,0
ASV_152186,0,0,0,0,0,0,0
ASV_139843,0,0,0,0,0,0,0
ASV_14920,0,0,0,0,0,0,0
ASV_27549,0,0,0,0,0,0,0
ASV_60957,0,0,0,0,0,0,0
ASV_3885,0,0,0,0,0,0,0
ASV_105069,0,0,0,0,0,0,0
ASV_210757,0,0,0,0,0,0,0
ASV_73441,0,0,0,0,0,0,0
ASV_129860,0,0,0,0,0,0,0
ASV_119828,0,0,0,0,0,0,0
ASV_147433,0,0,0,0,0,0,0
ASV_179458,0,0,0,0,0,0,0
ASV_45280,0,0,0,0,0,0,0
ASV_212277,0,0,0,0,0,0,0
ASV_32624,0,0,0,0,0,0,0
ASV_209321,0,0,0,0,0,0,0
ASV_221046,0,0,0,0,0,0,0
ASV_10346,0,0,0,0,0,0,0
ASV_156756,0,0,0,0,0,0,0
ASV_218489,0,0,0,0,0,0,0
ASV_97539,0,0,0,0,0,0,0
ASV_92011,0,0,0,0,0,0,0
ASV_232137,0,0,0,0,0,0,0
ASV_185810,0,0,0,0,0,0,0
ASV_216313,0,0,0,0,0,0,0
ASV_204907,0,0,0,0,0,0,0
ASV_141936,0,0,0,0,0,0,0
ASV_10073,0,0,0,0,0,0,0
ASV_45318,0,0,0,0,0,0,0
ASV_89326,0,0,0,0,0,0,0
ASV_35917,0,0,0,0,0,0,0
ASV_240372,0,0,0,0,0,0,0
ASV_133051,0,0,0,0,0,0,0
ASV_78127,0,0,0,0,0,0,0
ASV_41929,0,0,0,0,0,0,0
ASV_225244,0,0,0,0,0,0,0
ASV_222079,0,0,0,0,0,0,0
ASV_15883,0,0,0,0,0,0,0
ASV_248112,0,0,0,0,0,0,0
ASV_140911,0,0,0,0,0,0,0
ASV_93504,0,0,0,0,0,0,0
ASV_55303,0,0,0,0,0,0,0
ASV_225347,0,0,0,0,0,0,0
ASV_47340,0,0,0,0,0,0,0
ASV_7754,0,0,0,0,0,0,0
ASV_129748,0,0,0,0,0,0,0
ASV_239379,0,0,0,0,0,0,0
ASV_229805,0,0,0,0,0,0,0
ASV_57410,0,0,0,0,0,0,0
ASV_54511,0,0,0,0,0,0,0
ASV_104134,0,0,0,0,0,0,0
ASV_52521,0,0,0,0,0,0,0
ASV_98710,0,0,0,0,0,0,0
ASV_54482,0,0,0,0,0,0,0
ASV_178124,0,0,0,0,0,0,0
ASV_210699,0,0,0,0,0,0,0
ASV_54783,0,0,0,0,0,0,0
ASV_206392,0,0,0,0,0,0,0
ASV_81149,0,0,0,0,0,0,0
ASV_57577,0,0,0,0,0,0,0
ASV_105065,0,0,0,0,0,0,0
ASV_196290,0,0,0,0,0,0,0
ASV_133372,0,0,0,0,0,0,0
ASV_234990,0,0,0,0,0,0,0
ASV_81264,0,0,0,0,0,0,0
ASV_44163,0,0,0,0,0,0,0
ASV_152758,0,0,0,0,0,0,0
ASV_186702,0,0,0,0,0,0,0
ASV_136013,0,0,0,0,0,0,0
ASV_145677,0,0,0,0,0,0,0
ASV_251828,0,0,0,0,0,0,0
ASV_226096,0,0,0,0,0,0,0
ASV_172424,0,0,0,0,0,0,0
ASV_77075,0,0,0,0,0,0,0
ASV_53029,0,0,0,0,0,0,0
ASV_2327,0,0,0,0,0,0,0
ASV_129771,0,0,0,0,0,0,0
ASV_196272,0,0,0,0,0,0,0
ASV_10906,0,0,0,0,0,0,0
ASV_226509,0,0,0,0,0,0,0
ASV_102183,0,0,0,0,0,0,0
ASV_54977,0,0,0,0,0,0,0
ASV_9660,0,0,0,0,0,0,0
ASV_4270,0,0,0,0,0,0,0
ASV_14208,0,0,0,0,0,0,0
ASV_111780,0,0,0,0,0,0,0
ASV_208226,0,0,0,0,0,0,0
ASV_73575,0,0,0,0,0,0,0
ASV_100277,0,0,0,0,0,0,0
ASV_187380,0,0,0,0,0,0,0
ASV_220000,0,0,0,0,0,0,0
ASV_109624,0,0,0,0,0,0,0
ASV_153580,0,0,0,0,0,0,0
ASV_77372,0,0,0,0,0,0,0
ASV_3032,0,0,0,0,0,0,0
ASV_115296,0,0,0,0,0,0,0
ASV_149139,0,0,0,0,0,0,0
ASV_210764,0,0,0,0,0,0,0
ASV_86118,0,0,0,0,0,0,0
ASV_186646,0,0,0,0,0,0,0
ASV_126962,0,0,0,0,0,0,0
ASV_70458,0,0,0,0,0,0,0
ASV_70589,0,0,0,0,0,0,0
ASV_46002,0,0,0,0,0,0,0
ASV_105064,0,0,0,0,0,0,0
ASV_61321,0,0,0,0,0,0,0
ASV_11044,0,0,0,0,0,0,0
ASV_221507,0,0,0,0,0,0,0
ASV_163553,0,0,0,0,0,0,0
ASV_75358,0,0,0,0,0,0,0
ASV_112427,0,0,0,0,0,0,0
ASV_96148,0,0,0,0,0,0,0
ASV_148300,0,0,0,0,0,0,0
ASV_70920,0,0,0,0,0,0,0
ASV_209164,0,0,0,0,0,0,0
ASV_98805,0,0,0,0,0,0,0
ASV_110821,0,0,0,0,0,0,0
ASV_33954,0,0,0,0,0,0,0
ASV_127966,0,0,0,0,0,0,0
ASV_182130,0,0,0,0,0,0,0
ASV_72172,0,0,0,0,0,0,0
ASV_172571,0,0,0,0,0,0,0
ASV_18181,0,0,0,0,0,0,0
ASV_126417,0,0,0,0,0,0,0
ASV_165263,0,0,0,0,0,0,0
ASV_242612,0,0,0,0,0,0,0
ASV_160411,0,0,0,0,0,0,0
ASV_116231,0,0,0,0,0,0,0
ASV_156640,0,0,0,0,0,0,0
ASV_202965,0,0,0,0,0,0,0
ASV_146428,0,0,0,0,0,0,0
ASV_68354,0,0,0,0,0,0,0
ASV_115028,0,0,0,0,0,0,0
ASV_4964,0,0,0,0,0,0,0
ASV_67808,0,0,0,0,0,0,0
ASV_243203,0,0,0,0,0,0,0
ASV_194033,0,0,0,0,0,0,0
ASV_198463,0,0,0,0,0,0,0
ASV_210790,0,0,0,0,0,0,0
ASV_10579,0,0,0,0,0,0,0
ASV_236850,0,0,0,0,0,0,0
ASV_33140,0,0,0,0,0,0,0
ASV_138309,0,0,0,0,0,0,0
ASV_127563,0,0,0,0,0,0,0
ASV_167346,0,0,0,0,0,0,0
ASV_112925,0,0,0,0,0,0,0
ASV_229278,0,0,0,0,0,0,0
ASV_204185,0,0,0,0,0,0,0
ASV_227901,0,0,0,0,0,0,0
ASV_195443,0,0,0,0,0,0,0
ASV_228727,0,0,0,0,0,0,0
ASV_109227,0,0,0,0,0,0,0
ASV_65659,0,0,0,0,0,0,0
ASV_182635,0,0,0,0,0,0,0
ASV_58519,0,0,0,0,0,0,0
ASV_197002,0,0,0,0,0,0,0
ASV_141694,0,0,0,0,0,0,0
ASV_238738,0,0,0,0,0,0,0
ASV_85616,0,0,0,0,0,0,0
ASV_98629,0,0,0,0,0,0,0
ASV_15274,0,0,0,0,0,0,0
ASV_77194,0,0,0,0,0,0,0
ASV_46704,0,0,0,0,0,0,0
ASV_168425,0,0,0,0,0,0,0
ASV_238242,0,0,0,0,0,0,0
ASV_1844,0,0,0,0,0,0,0
ASV_177441,0,0,0,0,0,0,0
ASV_236721,0,0,0,0,0,0,0
ASV_109850,0,0,0,0,0,0,0
ASV_244328,0,0,0,0,0,0,0
ASV_74330,0,0,0,0,0,0,0
ASV_92807,0,0,0,0,0,0,0
ASV_120581,0,0,0,0,0,0,0
ASV_85862,0,0,0,0,0,0,0
ASV_197881,0,0,0,0,0,0,0
ASV_163000,0,0,0,0,0,0,0
ASV_49168,0,0,0,0,0,0,0
ASV_237216,0,0,0,0,0,0,0
ASV_154865,0,0,0,0,0,0,0
ASV_133719,0,0,0,0,0,0,0
ASV_123534,0,0,0,0,0,0,0
ASV_16790,0,0,0,0,0,0,0
ASV_167579,0,0,0,0,0,0,0
ASV_185200,0,0,0,0,0,0,0
ASV_193318,0,0,0,0,0,0,0
ASV_88019,0,0,0,0,0,0,0
ASV_196666,0,0,0,0,0,0,0
ASV_32918,0,0,0,0,0,0,0
ASV_194638,0,0,0,0,0,0,0
ASV_55624,0,0,0,0,0,0,0
ASV_38350,0,0,0,0,0,0,0
ASV_76665,0,0,0,0,0,0,0
ASV_81894,0,0,0,0,0,0,0
ASV_1793,0,0,0,0,0,0,0
ASV_34203,0,0,0,0,0,0,0
ASV_156548,0,0,0,0,0,0,0
ASV_238175,0,0,0,0,0,0,0
ASV_222977,0,0,0,0,0,0,0
ASV_87195,0,0,0,0,0,0,0
ASV_147519,0,0,0,0,0,0,0
ASV_239927,0,0,0,0,0,0,0
ASV_110364,0,0,0,0,0,0,0
ASV_145073,0,0,0,0,0,0,0
ASV_43299,0,0,0,0,0,0,0
ASV_2288,0,0,0,0,0,0,0
ASV_130014,0,0,0,0,0,0,0
ASV_20949,0,0,0,0,0,0,0
ASV_124081,0,0,0,0,0,0,0
ASV_29267,0,0,0,0,0,0,0
ASV_210918,0,0,0,0,0,0,0
ASV_62577,0,0,0,0,0,0,0
ASV_78583,0,0,0,0,0,0,0
ASV_203236,0,0,0,0,0,0,0
ASV_93404,0,0,0,0,0,0,0
ASV_184680,0,0,0,0,0,0,0
ASV_44456,0,0,0,0,0,0,0
ASV_16325,0,0,0,0,0,0,0
ASV_165192,0,0,0,0,0,0,0
ASV_119004,0,0,0,0,0,0,0
ASV_51153,0,0,0,0,0,0,0
ASV_125733,0,0,0,0,0,0,0
ASV_246047,0,0,0,0,0,0,0
ASV_45331,0,0,0,0,0,0,0
ASV_30639,0,0,0,0,0,0,0
ASV_52081,0,0,0,0,0,0,0
ASV_31297,0,0,0,0,0,0,0
ASV_45846,0,0,0,0,0,0,0
ASV_186950,0,0,0,0,0,0,0
ASV_16747,0,0,0,0,0,0,0
ASV_3221,0,0,0,0,0,0,0
ASV_248417,0,0,0,0,0,0,0
ASV_2607,0,0,0,0,0,0,0
ASV_238531,0,0,0,0,0,0,0
ASV_44988,0,0,0,0,0,0,0
ASV_244123,0,0,0,0,0,0,0
ASV_196321,0,0,0,0,0,0,0
ASV_220098,0,0,0,0,0,0,0
ASV_106724,0,0,0,0,0,0,0
ASV_207445,0,0,0,0,0,0,0
ASV_240923,0,0,0,0,0,0,0
ASV_84070,0,0,0,0,0,0,0
ASV_101876,0,0,0,0,0,0,0
ASV_7452,0,0,0,0,0,0,0
ASV_91191,0,0,0,0,0,0,0
ASV_89447,0,0,0,0,0,0,0
ASV_207885,0,0,0,0,0,0,0
ASV_12296,0,0,0,0,0,0,0
ASV_77228,0,0,0,0,0,0,0
ASV_84903,0,0,0,0,0,0,0
ASV_235616,0,0,0,0,0,0,0
ASV_6789,0,0,0,0,0,0,0
ASV_201871,0,0,0,0,0,0,0
ASV_175505,0,0,0,0,0,0,0
ASV_187133,0,0,0,0,0,0,0
ASV_193845,0,0,0,0,0,0,0
ASV_227659,0,0,0,0,0,0,0
ASV_52746,0,0,0,0,0,0,0
ASV_8710,0,0,0,0,0,0,0
ASV_163208,0,0,0,0,0,0,0
ASV_27372,0,0,0,0,0,0,0
ASV_55195,0,0,0,0,0,0,0
ASV_81647,0,0,0,0,0,0,0
ASV_40138,0,0,0,0,0,0,0
ASV_67858,0,0,0,0,0,0,0
ASV_250295,0,0,0,0,0,0,0
ASV_95732,0,0,0,0,0,0,0
ASV_187029,0,0,0,0,0,0,0
ASV_162591,0,0,0,0,0,0,0
ASV_159726,0,0,0,0,0,0,0
ASV_140978,0,0,0,0,0,0,0
ASV_39212,0,0,0,0,0,0,0
ASV_156960,0,0,0,0,0,0,0
ASV_163752,0,0,0,0,0,0,0
ASV_170257,0,0,0,0,0,0,0
ASV_210561,0,0,0,0,0,0,0
ASV_7056,0,0,0,0,0,0,0
ASV_73532,0,0,0,0,0,0,0
ASV_103264,0,0,0,0,0,0,0
ASV_82448,0,0,0,0,0,0,0
ASV_56845,0,0,0,0,0,0,0
ASV_42224,0,0,0,0,0,0,0
ASV_36357,0,0,0,0,0,0,0
ASV_92471,0,0,0,0,0,0,0
ASV_133829,0,0,0,0,0,0,0
ASV_249490,0,0,0,0,0,0,0
ASV_198065,0,0,0,0,0,0,0
ASV_251576,0,0,0,0,0,0,0
ASV_3589,0,0,0,0,0,0,0
ASV_230398,0,0,0,0,0,0,0
ASV_148126,0,0,0,0,0,0,0
ASV_20477,0,0,0,0,0,0,0
ASV_119846,0,0,0,0,0,0,0
ASV_49482,0,0,0,0,0,0,0
ASV_237904,0,0,0,0,0,0,0
ASV_251679,0,0,0,0,0,0,0
ASV_89163,0,0,0,0,0,0,0
ASV_94195,0,0,0,0,0,0,0
ASV_100198,0,0,0,0,0,0,0
ASV_45879,0,0,0,0,0,0,0
ASV_48613,0,0,0,0,0,0,0
ASV_49561,0,0,0,0,0,0,0
ASV_47300,0,0,0,0,0,0,0
ASV_188750,0,0,0,0,0,0,0
ASV_131664,0,0,0,0,0,0,0
ASV_102483,0,0,0,0,0,0,0
ASV_213301,0,0,0,0,0,0,0
ASV_19406,0,0,0,0,0,0,0
ASV_170041,0,0,0,0,0,0,0
ASV_152575,0,0,0,0,0,0,0
ASV_36945,0,0,0,0,0,0,0
ASV_23202,0,0,0,0,0,0,0
ASV_38133,0,0,0,0,0,0,0
ASV_133367,0,0,0,0,0,0,0
ASV_76909,0,0,0,0,0,0,0
ASV_232873,0,0,0,0,0,0,0
ASV_251404,0,0,0,0,0,0,0
ASV_251218,0,0,0,0,0,0,0
ASV_85196,0,0,0,0,0,0,0
ASV_249503,0,0,0,0,0,0,0
ASV_71575,0,0,0,0,0,0,0
ASV_3117,0,0,0,0,0,0,0
ASV_197472,0,0,0,0,0,0,0
ASV_73362,0,0,0,0,0,0,0
ASV_178873,0,0,0,0,0,0,0
ASV_244103,0,0,0,0,0,0,0
ASV_117929,0,0,0,0,0,0,0
ASV_81226,0,0,0,0,0,0,0
ASV_211443,0,0,0,0,0,0,0
ASV_187880,0,0,0,0,0,0,0
ASV_68176,0,0,0,0,0,0,0
ASV_181573,0,0,0,0,0,0,0
ASV_144564,0,0,0,0,0,0,0
ASV_160777,0,0,0,0,0,0,0
ASV_154145,0,0,0,0,0,0,0
ASV_133817,0,0,0,0,0,0,0
ASV_251338,0,0,0,0,0,0,0
ASV_211203,0,0,0,0,0,0,0
ASV_219605,0,0,0,0,0,0,0
ASV_83384,0,0,0,0,0,0,0
ASV_104354,0,0,0,0,0,0,0
ASV_43597,0,0,0,0,0,0,0
ASV_200565,0,0,0,0,0,0,0
ASV_4140,0,0,0,0,0,0,0
ASV_118049,0,0,0,0,0,0,0
ASV_194246,0,0,0,0,0,0,0
ASV_242992,0,0,0,0,0,0,0
ASV_71623,0,0,0,0,0,0,0
ASV_231751,0,0,0,0,0,0,0
ASV_72461,0,0,0,0,0,0,0
ASV_152591,0,0,0,0,0,0,0
ASV_23440,0,0,0,0,0,0,0
ASV_233437,0,0,0,0,0,0,0
ASV_210448,0,0,0,0,0,0,0
ASV_238334,0,0,0,0,0,0,0
ASV_66699,0,0,0,0,0,0,0
ASV_146919,0,0,0,0,0,0,0
ASV_53538,0,0,0,0,0,0,0
ASV_8653,0,0,0,3.19E-05,0,0,0
ASV_90994,0,0,0,0,0,0,0
ASV_92587,0,0,0,0,0,0,0
ASV_33782,0,0,0,0,0,0,0
ASV_220757,0,0,0,0,0,0,0
ASV_153568,0,0,0,0,0,0,0
ASV_181353,0,0,0,0,0,0,0
ASV_142178,0,0,0,0,0,0,0
ASV_175331,0,0,0,0,0,0,0
ASV_173967,0,0,0,0,0,0,0
ASV_46724,0,0,0,0,0,0,0
ASV_96402,0,0,0,0,0,0,0
ASV_62025,0,0,0,0,0,0,0
ASV_74899,0,0,0,0,0,0,0
ASV_197873,0,0,0,0,0,0,0
ASV_50962,0,0,0,0,0,0,0
ASV_220700,0,0,0,0,0,0,0
ASV_231134,0,0,0,0,0,0,0
ASV_95957,0,0,0,0,0,0,0
ASV_152202,0,0,0,0,0,0,0
ASV_210956,0,0,0,0,0,0,0
ASV_42514,0,0,0,0,0,0,0
ASV_238212,0,0,0,0,0,0,0
ASV_211854,0,0,0,0,0,0,0
